feature,importance
ema_fast,39
sma_50,36
volatility,32
volume_ma,29
volatility_ma,24
adx,22
macd_strength,16
return_24,16
sma_20,16
volatility_ratio,16
macd_signal,13
macd_hist,10
ema_slow,9
momentum_convergence,7
ema_cross_pct,7
volume_ratio,6
macd,6
stoch_d,5
rsi,5
price_sma_50_dist,5
stoch_k,4
momentum_20,4
price_sma_20_dist,4
return_1,3
range_pct,3
return_12,3
upper_shadow,3
volume_change,2
range,2
return_6,2
macd_hist_change,2
return_3,2
momentum_ratio,1
momentum_10,1
body,1
ema_cross,1
price_ema_slow_dist,1
lower_shadow,1
strong_trend,0
stoch_overbought,0
stoch_oversold,0
low_volatility,0
signal_convergence,0
ema_cross_signal,0
high_volatility,0
volume_spike,0
macd_cross_signal,0
price_ema_fast_dist,0
rsi_divergence,0
rsi_oversold,0
rsi_overbought,0
rsi_normalized,0
log_return,0
is_bullish,0
body_pct,0
market_regime,0
