feature,importance
atr_ma,136
volume_ma,108
macd_signal,92
sma_50,88
adx,83
volatility_ma,64
bb_upper,62
bb_lower,60
ema_slow,54
atr,54
ema_fast,51
volatility,50
bb_middle,37
volatility_ratio,32
stoch_d,31
volume_ratio,26
macd,25
atr_normalized,23
price_sma_50_dist,19
atr_ratio,19
return_24,18
bb_width,16
momentum_ratio,15
momentum_convergence,15
macd_strength,15
rsi,12
stoch_k,11
price_bb_upper_dist,10
macd_hist,9
range,8
ema_cross_pct,6
rsi_normalized,6
sma_20,5
range_pct,4
momentum_20,4
ema_cross,3
price_bb_lower_dist,3
return_6,3
price_sma_20_dist,2
price_ema_slow_dist,2
return_12,2
momentum_10,2
macd_hist_change,2
upper_shadow,1
lower_shadow,1
market_regime,1
bb_position_normalized,1
bb_position,1
return_3,0
signal_convergence,0
rsi_oversold,0
rsi_divergence,0
ema_cross_signal,0
price_ema_fast_dist,0
strong_trend,0
log_return,0
stoch_oversold,0
stoch_overbought,0
macd_cross_signal,0
low_volatility,0
high_volatility,0
body,0
body_pct,0
volume_change,0
volume_spike,0
bb_breakout_upper,0
bb_breakout_lower,0
is_bullish,0
rsi_overbought,0
return_1,0
