feature,importance
macd_strength,17
volatility_ma,15
macd_signal,10
volume_ma,10
stoch_d,10
sma_50,8
macd_hist,7
sma_20,7
momentum_ratio,7
volatility_ratio,7
adx,7
volatility,7
atr,7
price_sma_20_dist,5
range,5
volume_ratio,5
price_ema_fast_dist,4
momentum_20,4
return_24,4
atr_normalized,4
ema_slow,4
atr_ratio,3
price_sma_50_dist,3
atr_ma,2
macd_hist_change,2
ema_fast,2
ema_cross_pct,2
macd,2
return_1,2
stoch_k,1
ema_cross,1
momentum_10,1
return_6,1
body_pct,1
price_ema_slow_dist,0
signal_convergence,0
range_pct,0
body,0
strong_trend,0
stoch_oversold,0
stoch_overbought,0
upper_shadow,0
lower_shadow,0
low_volatility,0
high_volatility,0
ema_cross_signal,0
is_bullish,0
volume_change,0
volume_spike,0
momentum_convergence,0
return_3,0
return_12,0
log_return,0
macd_cross_signal,0
market_regime,0
