feature,importance
volatility_ma,49
sma_50,37
atr_ma,36
volume_ma,24
bb_lower,23
bb_middle,22
return_24,22
price_bb_upper_dist,20
volume_ratio,19
bb_upper,18
stoch_d,16
bb_width,14
adx,14
volatility_ratio,11
momentum_20,11
atr_ratio,10
rsi,9
price_sma_50_dist,8
atr_normalized,7
price_bb_lower_dist,7
price_sma_20_dist,6
momentum_convergence,5
rsi_normalized,4
range,4
volatility,4
momentum_ratio,4
momentum_10,3
atr,3
stoch_k,3
upper_shadow,2
return_6,2
bb_position,2
return_12,2
volume_change,1
market_regime,1
rsi_divergence,1
range_pct,1
body,1
bb_breakout_lower,0
stoch_overbought,0
signal_convergence,0
body_pct,0
sma_20,0
strong_trend,0
lower_shadow,0
stoch_oversold,0
is_bullish,0
bb_breakout_upper,0
return_1,0
low_volatility,0
high_volatility,0
return_3,0
log_return,0
rsi_overbought,0
volume_spike,0
rsi_oversold,0
bb_position_normalized,0
