feature,importance
sma_50,22
ema_fast,17
volatility,15
adx,14
volume_ratio,12
volatility_ma,12
macd_signal,10
volatility_ratio,10
range,10
ema_slow,9
sma_20,8
macd_strength,8
macd_hist,8
volume_ma,5
macd,4
stoch_d,3
momentum_convergence,3
price_sma_50_dist,2
momentum_ratio,2
range_pct,2
price_ema_slow_dist,1
rsi,1
stoch_k,1
ema_cross,1
ema_cross_pct,1
market_regime,1
momentum_10,1
return_24,1
return_12,1
upper_shadow,1
lower_shadow,1
rsi_divergence,0
high_volatility,0
signal_convergence,0
momentum_20,0
price_sma_20_dist,0
body,0
strong_trend,0
body_pct,0
stoch_oversold,0
stoch_overbought,0
low_volatility,0
is_bullish,0
rsi_oversold,0
return_1,0
volume_change,0
volume_spike,0
return_3,0
return_6,0
macd_cross_signal,0
macd_hist_change,0
log_return,0
rsi_normalized,0
price_ema_fast_dist,0
rsi_overbought,0
ema_cross_signal,0
