feature,importance
volatility_ma,252
volume_ratio,201
atr_ma,168
bb_width,145
atr_ratio,134
adx,133
volume_ma,129
sma_50,126
volatility_ratio,101
bb_upper,100
bb_lower,99
ema_fast,95
price_bb_lower_dist,82
bb_middle,76
volatility,71
atr_normalized,62
price_sma_50_dist,55
atr,52
momentum_convergence,51
rsi,48
range_pct,47
ema_cross,43
momentum_ratio,42
momentum_20,41
stoch_d,39
ema_slow,39
return_24,35
price_bb_upper_dist,35
ema_cross_pct,30
price_sma_20_dist,30
rsi_normalized,22
return_12,19
range,19
return_6,19
sma_20,17
upper_shadow,16
momentum_10,16
stoch_k,15
price_ema_fast_dist,13
price_ema_slow_dist,9
return_3,9
bb_position,9
return_1,9
rsi_divergence,8
body_pct,8
body,7
volume_change,7
market_regime,6
bb_position_normalized,5
lower_shadow,5
strong_trend,4
signal_convergence,3
low_volatility,3
log_return,2
high_volatility,2
stoch_overbought,1
volume_spike,1
bb_breakout_lower,1
stoch_oversold,0
bb_breakout_upper,0
is_bullish,0
rsi_overbought,0
rsi_oversold,0
ema_cross_signal,0
