feature,importance
volume_ma,69
atr_ma,63
sma_50,54
volatility_ma,36
bb_lower,34
bb_width,29
return_24,27
bb_middle,27
ema_fast,26
bb_upper,25
ema_slow,23
atr,21
volatility,21
atr_ratio,18
adx,17
ema_cross_pct,16
ema_cross,16
price_bb_lower_dist,16
atr_normalized,16
momentum_20,14
volume_ratio,11
volatility_ratio,10
momentum_convergence,10
price_sma_20_dist,9
price_ema_fast_dist,7
rsi,6
bb_position,6
rsi_normalized,5
stoch_d,5
momentum_10,5
sma_20,4
bb_position_normalized,4
price_sma_50_dist,4
stoch_k,4
price_ema_slow_dist,4
return_12,3
price_bb_upper_dist,3
range_pct,3
lower_shadow,2
upper_shadow,2
return_3,2
volume_change,2
return_6,2
momentum_ratio,2
return_1,1
rsi_divergence,1
body_pct,0
strong_trend,0
body,0
range,0
signal_convergence,0
stoch_oversold,0
stoch_overbought,0
ema_cross_signal,0
is_bullish,0
low_volatility,0
high_volatility,0
volume_spike,0
log_return,0
rsi_overbought,0
rsi_oversold,0
bb_breakout_lower,0
bb_breakout_upper,0
market_regime,0
