feature,importance
volatility_ma,185
sma_50,179
volume_ratio,127
ema_slow,92
atr_ma,91
volume_ma,87
macd_strength,72
volatility_ratio,65
ema_fast,64
sma_20,62
macd_signal,57
volatility,55
adx,53
return_24,44
macd_hist,33
macd,33
atr_ratio,27
price_sma_20_dist,27
momentum_20,25
return_12,24
stoch_d,20
ema_cross_pct,18
price_sma_50_dist,16
atr_normalized,16
atr,16
range_pct,14
price_ema_fast_dist,10
momentum_10,10
momentum_ratio,10
price_ema_slow_dist,9
momentum_convergence,9
upper_shadow,8
ema_cross,8
range,8
return_6,6
market_regime,5
macd_hist_change,5
return_1,4
body_pct,4
return_3,4
stoch_k,4
volume_spike,4
volume_change,3
body,2
lower_shadow,1
strong_trend,1
ema_cross_signal,0
signal_convergence,0
log_return,0
stoch_overbought,0
stoch_oversold,0
macd_cross_signal,0
low_volatility,0
high_volatility,0
is_bullish,0
