feature,importance
volume_ma,49
volatility_ma,34
atr_normalized,32
atr_ma,31
adx,28
bb_middle,27
sma_50,25
bb_lower,20
volatility,19
bb_width,18
price_sma_50_dist,18
volatility_ratio,18
bb_upper,16
momentum_10,14
return_24,13
atr_ratio,13
atr,12
stoch_d,10
price_sma_20_dist,10
momentum_convergence,9
price_bb_lower_dist,9
return_12,7
momentum_20,7
price_bb_upper_dist,5
volume_ratio,5
rsi,5
momentum_ratio,3
range,2
rsi_divergence,2
return_3,2
stoch_k,2
return_1,1
volume_change,1
range_pct,1
body_pct,1
return_6,1
lower_shadow,1
stoch_oversold,0
signal_convergence,0
strong_trend,0
sma_20,0
low_volatility,0
stoch_overbought,0
bb_position_normalized,0
high_volatility,0
volume_spike,0
bb_breakout_lower,0
bb_breakout_upper,0
bb_position,0
rsi_oversold,0
rsi_overbought,0
rsi_normalized,0
log_return,0
is_bullish,0
upper_shadow,0
body,0
market_regime,0
