feature,importance
volume_ma,57
sma_50,47
adx,45
volatility_ma,43
atr_ma,36
volatility_ratio,32
atr,32
volume_ratio,30
price_bb_lower_dist,29
bb_upper,27
atr_ratio,26
volatility,25
bb_lower,24
bb_width,23
ema_cross,20
lower_shadow,20
ema_slow,19
bb_middle,19
momentum_convergence,19
price_sma_50_dist,17
return_24,16
ema_cross_pct,14
ema_fast,14
momentum_ratio,14
stoch_d,14
volume_change,11
momentum_20,10
atr_normalized,9
stoch_k,8
price_ema_slow_dist,8
range_pct,8
price_bb_upper_dist,8
bb_position,7
return_6,7
momentum_10,6
return_3,6
upper_shadow,5
range,4
price_sma_20_dist,4
body_pct,4
bb_position_normalized,3
return_12,3
sma_20,3
body,2
return_1,1
log_return,1
stoch_oversold,0
strong_trend,0
signal_convergence,0
bb_breakout_upper,0
low_volatility,0
stoch_overbought,0
bb_breakout_lower,0
high_volatility,0
is_bullish,0
volume_spike,0
ema_cross_signal,0
price_ema_fast_dist,0
market_regime,0
