feature,importance
volume_ratio,7
adx,6
price_bb_lower_dist,6
volatility_ma,6
bb_upper,5
ema_fast,4
atr_normalized,4
atr_ma,4
volatility_ratio,4
bb_lower,4
volume_ma,3
sma_50,3
momentum_convergence,3
stoch_d,2
momentum_20,2
atr_ratio,2
price_sma_50_dist,2
return_3,2
bb_middle,2
price_ema_slow_dist,1
ema_slow,1
bb_width,1
bb_position,1
body,1
range_pct,1
volatility,1
ema_cross,0
stoch_overbought,0
high_volatility,0
low_volatility,0
stoch_k,0
range,0
stoch_oversold,0
ema_cross_pct,0
strong_trend,0
sma_20,0
price_sma_20_dist,0
momentum_10,0
atr,0
signal_convergence,0
volume_change,0
volume_spike,0
body_pct,0
price_bb_upper_dist,0
ema_cross_signal,0
price_ema_fast_dist,0
log_return,0
return_24,0
return_12,0
bb_position_normalized,0
return_6,0
upper_shadow,0
bb_breakout_upper,0
bb_breakout_lower,0
return_1,0
is_bullish,0
lower_shadow,0
momentum_ratio,0
market_regime,0
