feature,importance
volume_ma,8
bb_lower,7
ema_fast,6
atr_ma,6
volatility_ratio,5
atr_ratio,5
sma_50,5
adx,5
volatility,4
volume_ratio,4
volatility_ma,4
range_pct,3
momentum_ratio,3
ema_cross_pct,3
atr,3
bb_upper,3
price_sma_50_dist,2
atr_normalized,2
ema_slow,2
stoch_k,1
ema_cross,1
stoch_d,1
momentum_convergence,1
bb_position_normalized,1
rsi,1
price_ema_slow_dist,1
rsi_normalized,1
range,1
return_24,1
rsi_oversold,0
stoch_oversold,0
upper_shadow,0
body_pct,0
high_volatility,0
low_volatility,0
body,0
stoch_overbought,0
momentum_20,0
volume_spike,0
strong_trend,0
sma_20,0
price_sma_20_dist,0
momentum_10,0
bb_middle,0
signal_convergence,0
volume_change,0
lower_shadow,0
rsi_divergence,0
price_bb_upper_dist,0
rsi_overbought,0
ema_cross_signal,0
price_ema_fast_dist,0
log_return,0
bb_width,0
bb_position,0
price_bb_lower_dist,0
is_bullish,0
bb_breakout_upper,0
bb_breakout_lower,0
return_12,0
return_6,0
return_3,0
return_1,0
market_regime,0
