feature,importance
bb_upper,114
stoch_d,87
adx,85
volatility,61
volatility_ma,61
atr_ma,56
sma_50,53
macd_signal,47
momentum_convergence,41
return_24,38
stoch_k,31
momentum_20,20
ema_fast,17
ema_slow,15
bb_lower,14
macd_strength,10
macd_hist,8
volume_ma,8
bb_middle,5
lower_shadow,5
bb_position_normalized,4
sma_20,4
volatility_ratio,3
atr_ratio,1
stoch_oversold,0
momentum_ratio,0
macd_hist_change,0
macd_cross_signal,0
signal_convergence,0
atr_normalized,0
price_sma_50_dist,0
volume_ratio,0
volume_spike,0
volume_change,0
price_sma_20_dist,0
high_volatility,0
low_volatility,0
strong_trend,0
bb_breakout_lower,0
stoch_overbought,0
rsi,0
bb_width,0
bb_breakout_upper,0
price_bb_lower_dist,0
macd,0
atr,0
momentum_10,0
range,0
range_pct,0
body,0
body_pct,0
upper_shadow,0
is_bullish,0
return_1,0
return_3,0
return_6,0
return_12,0
log_return,0
rsi_normalized,0
rsi_overbought,0
rsi_oversold,0
rsi_divergence,0
ema_cross,0
ema_cross_pct,0
ema_cross_signal,0
price_ema_fast_dist,0
price_ema_slow_dist,0
bb_position,0
price_bb_upper_dist,0
market_regime,0
