feature,importance
volume_ma,50
atr_ma,48
volatility_ma,39
adx,29
bb_upper,27
momentum_convergence,26
sma_50,25
ema_fast,23
volatility,20
atr,16
atr_ratio,16
stoch_d,15
ema_cross_pct,14
price_sma_50_dist,13
atr_normalized,12
bb_width,11
bb_middle,10
bb_lower,9
ema_cross,7
volume_ratio,6
price_bb_upper_dist,5
price_bb_lower_dist,5
rsi,5
ema_slow,5
range,5
return_12,4
momentum_ratio,4
return_24,3
return_3,3
volatility_ratio,3
rsi_normalized,2
stoch_k,2
return_6,2
range_pct,2
bb_position_normalized,2
volume_change,1
momentum_20,1
upper_shadow,1
body_pct,1
return_1,1
rsi_divergence,1
strong_trend,1
low_volatility,0
price_sma_20_dist,0
stoch_overbought,0
stoch_oversold,0
signal_convergence,0
high_volatility,0
sma_20,0
price_ema_slow_dist,0
volume_spike,0
bb_breakout_lower,0
bb_breakout_upper,0
bb_position,0
price_ema_fast_dist,0
ema_cross_signal,0
rsi_oversold,0
rsi_overbought,0
log_return,0
is_bullish,0
lower_shadow,0
body,0
momentum_10,0
market_regime,0
