feature,importance
atr_ma,15
sma_50,11
volatility,10
volume_ma,10
adx,9
return_24,7
bb_width,6
ema_cross_pct,6
volatility_ma,6
price_bb_lower_dist,6
volume_ratio,6
bb_lower,5
momentum_20,5
stoch_d,4
atr_ratio,4
atr,4
bb_middle,4
ema_slow,4
ema_fast,3
momentum_10,3
ema_cross,3
price_sma_50_dist,2
return_1,2
momentum_convergence,2
range,2
bb_position,2
rsi_oversold,2
price_ema_slow_dist,2
momentum_ratio,1
atr_normalized,1
volatility_ratio,1
volume_change,1
return_12,1
return_6,1
lower_shadow,1
upper_shadow,1
body_pct,1
range_pct,1
bb_upper,1
stoch_overbought,0
stoch_oversold,0
strong_trend,0
price_sma_20_dist,0
stoch_k,0
low_volatility,0
high_volatility,0
signal_convergence,0
sma_20,0
rsi,0
volume_spike,0
bb_breakout_lower,0
bb_breakout_upper,0
price_bb_upper_dist,0
bb_position_normalized,0
price_ema_fast_dist,0
ema_cross_signal,0
rsi_divergence,0
rsi_overbought,0
rsi_normalized,0
log_return,0
return_3,0
is_bullish,0
body,0
market_regime,0
