feature,importance
adx,26
sma_50,22
volatility_ma,17
sma_20,16
volatility,11
macd_strength,10
ema_fast,10
macd,9
volume_ma,9
ema_slow,7
range,7
macd_signal,6
volatility_ratio,6
ema_cross_pct,5
range_pct,5
macd_hist,5
momentum_convergence,4
volume_ratio,4
stoch_d,3
rsi_normalized,3
rsi,3
price_sma_50_dist,3
return_24,3
price_sma_20_dist,2
upper_shadow,2
momentum_ratio,2
stoch_k,1
rsi_divergence,1
ema_cross,1
price_ema_fast_dist,1
price_ema_slow_dist,1
return_12,1
volume_change,1
body,1
momentum_20,1
signal_convergence,0
high_volatility,0
stoch_overbought,0
low_volatility,0
strong_trend,0
stoch_oversold,0
ema_cross_signal,0
volume_spike,0
macd_cross_signal,0
macd_hist_change,0
rsi_oversold,0
rsi_overbought,0
log_return,0
return_6,0
return_3,0
return_1,0
is_bullish,0
lower_shadow,0
body_pct,0
momentum_10,0
market_regime,0
