feature,importance
atr_ma,159
sma_50,84
bb_upper,84
volume_ma,80
volatility_ma,73
ema_cross,65
ema_slow,58
ema_fast,49
bb_lower,46
volatility,42
adx,42
stoch_d,34
price_sma_50_dist,33
volatility_ratio,27
atr,26
bb_middle,26
ema_cross_pct,25
atr_normalized,21
momentum_convergence,16
price_bb_lower_dist,15
stoch_k,14
return_24,12
volume_ratio,12
momentum_ratio,11
momentum_20,11
atr_ratio,10
sma_20,9
price_bb_upper_dist,5
bb_position_normalized,5
bb_position,5
bb_width,5
range,5
momentum_10,4
return_12,3
strong_trend,3
range_pct,2
volume_change,2
price_ema_slow_dist,1
body,1
return_6,1
return_3,1
price_ema_fast_dist,1
body_pct,0
price_sma_20_dist,0
signal_convergence,0
stoch_oversold,0
stoch_overbought,0
lower_shadow,0
upper_shadow,0
low_volatility,0
high_volatility,0
is_bullish,0
volume_spike,0
return_1,0
log_return,0
ema_cross_signal,0
bb_breakout_lower,0
bb_breakout_upper,0
market_regime,0
