feature,importance
volume_ma,7
ema_fast,6
atr_ratio,6
adx,6
volatility_ratio,5
atr_ma,5
volatility,5
bb_upper,4
volatility_ma,3
volume_ratio,3
atr_normalized,3
bb_lower,3
price_sma_20_dist,2
bb_width,2
sma_50,2
bb_middle,2
ema_slow,2
momentum_ratio,1
return_12,1
momentum_convergence,1
return_24,1
rsi,1
return_1,1
lower_shadow,1
range_pct,1
stoch_d,0
stoch_k,0
low_volatility,0
high_volatility,0
bb_breakout_lower,0
volume_change,0
volume_spike,0
stoch_oversold,0
strong_trend,0
sma_20,0
price_sma_50_dist,0
signal_convergence,0
stoch_overbought,0
price_ema_slow_dist,0
bb_breakout_upper,0
log_return,0
atr,0
momentum_10,0
momentum_20,0
range,0
body,0
body_pct,0
upper_shadow,0
is_bullish,0
return_3,0
return_6,0
rsi_normalized,0
price_bb_lower_dist,0
rsi_overbought,0
rsi_oversold,0
rsi_divergence,0
ema_cross,0
ema_cross_pct,0
ema_cross_signal,0
price_ema_fast_dist,0
bb_position,0
bb_position_normalized,0
price_bb_upper_dist,0
market_regime,0
