feature,importance
sma_50,51
bb_lower,41
volume_ma,34
volatility_ma,33
atr_ma,29
volatility,28
bb_upper,25
ema_fast,23
bb_middle,20
macd_strength,20
adx,19
ema_slow,17
return_24,16
macd_signal,14
atr_normalized,14
atr,13
volatility_ratio,12
macd,9
bb_width,9
price_sma_50_dist,8
momentum_20,8
macd_hist,8
sma_20,7
rsi,6
price_bb_lower_dist,5
volume_ratio,4
atr_ratio,4
stoch_d,4
price_sma_20_dist,3
bb_position,3
return_12,3
momentum_convergence,2
signal_convergence,2
ema_cross_pct,1
return_3,1
volume_change,1
rsi_normalized,1
momentum_ratio,1
stoch_k,1
momentum_10,1
ema_cross,1
macd_hist_change,1
body,1
price_bb_upper_dist,1
bb_position_normalized,1
range,1
return_6,1
price_ema_slow_dist,1
upper_shadow,1
strong_trend,0
stoch_oversold,0
stoch_overbought,0
high_volatility,0
low_volatility,0
range_pct,0
lower_shadow,0
body_pct,0
volume_spike,0
log_return,0
is_bullish,0
return_1,0
macd_cross_signal,0
bb_breakout_lower,0
bb_breakout_upper,0
price_ema_fast_dist,0
ema_cross_signal,0
rsi_divergence,0
rsi_oversold,0
rsi_overbought,0
market_regime,0
