feature,importance
volatility_ma,178
sma_50,129
atr_ma,119
volume_ma,115
adx,108
volume_ratio,107
bb_lower,98
bb_upper,84
volatility_ratio,83
atr_ratio,80
bb_width,78
ema_fast,78
volatility,68
ema_cross,60
stoch_d,59
ema_slow,59
momentum_convergence,57
ema_cross_pct,56
return_24,54
rsi,48
price_bb_upper_dist,45
bb_middle,43
atr_normalized,40
momentum_ratio,40
momentum_20,39
atr,39
return_12,39
price_sma_50_dist,37
rsi_normalized,32
price_bb_lower_dist,30
range_pct,28
stoch_k,21
range,21
momentum_10,20
bb_position,17
price_sma_20_dist,16
price_ema_fast_dist,14
rsi_divergence,13
return_6,13
price_ema_slow_dist,12
sma_20,11
volume_change,10
return_3,10
body,7
upper_shadow,7
return_1,6
bb_position_normalized,6
body_pct,6
high_volatility,4
lower_shadow,2
strong_trend,2
low_volatility,2
market_regime,1
is_bullish,0
stoch_overbought,0
stoch_oversold,0
bb_breakout_upper,0
log_return,0
volume_spike,0
rsi_overbought,0
rsi_oversold,0
ema_cross_signal,0
signal_convergence,0
bb_breakout_lower,0
