feature,importance
adx,62
bb_upper,50
atr_ma,47
volatility,47
volatility_ma,36
volume_ma,35
stoch_d,33
sma_50,31
return_24,29
momentum_convergence,26
bb_middle,25
bb_lower,19
price_sma_50_dist,16
atr,11
volatility_ratio,11
bb_width,10
momentum_20,9
atr_ratio,6
price_bb_upper_dist,6
stoch_k,5
lower_shadow,4
range_pct,3
market_regime,3
return_6,2
body,2
momentum_10,2
atr_normalized,2
volume_ratio,1
momentum_ratio,1
rsi,1
bb_position_normalized,1
return_1,1
rsi_divergence,1
body_pct,1
rsi_normalized,1
return_12,1
signal_convergence,0
range,0
price_sma_20_dist,0
sma_20,0
strong_trend,0
upper_shadow,0
stoch_oversold,0
stoch_overbought,0
is_bullish,0
price_bb_lower_dist,0
low_volatility,0
bb_breakout_upper,0
return_3,0
volume_change,0
volume_spike,0
log_return,0
rsi_overbought,0
rsi_oversold,0
bb_position,0
bb_breakout_lower,0
high_volatility,0
