feature,importance
adx,9
volume_ma,7
atr_normalized,7
ema_fast,6
atr_ma,5
bb_lower,4
ema_cross_pct,4
volatility_ratio,3
return_24,2
price_sma_20_dist,2
sma_20,2
bb_width,2
body_pct,2
volatility_ma,2
stoch_d,2
return_6,1
price_bb_lower_dist,1
price_bb_upper_dist,1
ema_cross,1
stoch_k,1
atr_ratio,1
bb_upper,1
momentum_20,1
volatility,1
low_volatility,0
volume_ratio,0
signal_convergence,0
momentum_ratio,0
momentum_convergence,0
strong_trend,0
volume_spike,0
sma_50,0
volume_change,0
stoch_oversold,0
stoch_overbought,0
high_volatility,0
price_sma_50_dist,0
bb_position,0
bb_breakout_lower,0
is_bullish,0
bb_middle,0
atr,0
momentum_10,0
range,0
range_pct,0
body,0
upper_shadow,0
lower_shadow,0
return_1,0
bb_breakout_upper,0
return_3,0
return_12,0
log_return,0
ema_cross_signal,0
price_ema_fast_dist,0
price_ema_slow_dist,0
ema_slow,0
bb_position_normalized,0
market_regime,0
