feature,importance
volatility,41
macd_signal,34
bb_upper,28
sma_50,28
adx,27
volume_ma,26
ema_fast,26
atr_ma,22
macd_strength,20
return_24,19
stoch_d,19
stoch_k,18
volatility_ma,18
momentum_convergence,17
bb_lower,14
macd_hist,12
ema_slow,11
volatility_ratio,10
bb_middle,9
atr_normalized,8
range,8
rsi_normalized,7
momentum_20,7
atr,7
atr_ratio,6
bb_position_normalized,6
rsi,6
bb_width,6
sma_20,5
range_pct,5
price_sma_50_dist,4
lower_shadow,4
price_bb_upper_dist,4
macd_hist_change,4
momentum_ratio,3
body_pct,3
volume_ratio,3
return_6,3
body,2
rsi_divergence,2
return_12,2
price_sma_20_dist,2
bb_position,2
price_bb_lower_dist,1
return_3,1
price_ema_fast_dist,1
signal_convergence,1
ema_cross_pct,1
upper_shadow,1
ema_cross,1
high_volatility,1
strong_trend,0
low_volatility,0
momentum_10,0
stoch_oversold,0
stoch_overbought,0
macd,0
rsi_oversold,0
volume_change,0
volume_spike,0
is_bullish,0
return_1,0
macd_cross_signal,0
bb_breakout_lower,0
bb_breakout_upper,0
log_return,0
rsi_overbought,0
price_ema_slow_dist,0
ema_cross_signal,0
market_regime,0
