feature,importance
atr_ma,21
sma_50,19
adx,17
macd_signal,14
ema_slow,12
volume_ma,12
atr_normalized,10
bb_upper,9
bb_lower,9
ema_fast,9
volatility,9
bb_width,7
atr,7
volume_ratio,7
price_sma_50_dist,7
macd_strength,6
bb_middle,6
stoch_d,5
return_24,5
atr_ratio,5
volatility_ratio,5
volatility_ma,4
macd,3
momentum_convergence,3
ema_cross,3
range,3
sma_20,2
stoch_k,1
bb_position_normalized,1
momentum_ratio,1
price_bb_upper_dist,1
momentum_20,1
ema_cross_pct,1
return_12,1
price_sma_20_dist,1
volume_change,0
volume_spike,0
low_volatility,0
signal_convergence,0
stoch_overbought,0
macd_cross_signal,0
stoch_oversold,0
high_volatility,0
strong_trend,0
rsi,0
macd_hist_change,0
log_return,0
momentum_10,0
range_pct,0
body,0
body_pct,0
upper_shadow,0
lower_shadow,0
is_bullish,0
return_1,0
return_3,0
return_6,0
rsi_normalized,0
macd_hist,0
rsi_overbought,0
rsi_oversold,0
rsi_divergence,0
ema_cross_signal,0
price_ema_fast_dist,0
price_ema_slow_dist,0
bb_position,0
price_bb_lower_dist,0
bb_breakout_upper,0
bb_breakout_lower,0
market_regime,0
