feature,importance
atr_ma,121
bb_upper,96
sma_50,83
volume_ma,72
volatility_ma,70
bb_lower,67
bb_middle,64
adx,60
price_sma_50_dist,53
momentum_convergence,48
volatility,42
atr,28
bb_width,23
atr_normalized,22
stoch_d,18
atr_ratio,15
volume_ratio,12
sma_20,11
price_bb_upper_dist,10
momentum_20,10
volatility_ratio,10
return_12,9
return_24,9
strong_trend,8
price_bb_lower_dist,6
return_6,5
rsi,4
stoch_k,4
rsi_normalized,4
momentum_10,4
momentum_ratio,4
bb_position,3
return_3,3
lower_shadow,2
range_pct,2
range,2
volume_change,1
bb_position_normalized,1
upper_shadow,1
bb_breakout_lower,0
stoch_oversold,0
signal_convergence,0
body,0
body_pct,0
price_sma_20_dist,0
is_bullish,0
return_1,0
stoch_overbought,0
volume_spike,0
log_return,0
rsi_overbought,0
low_volatility,0
high_volatility,0
rsi_oversold,0
rsi_divergence,0
bb_breakout_upper,0
market_regime,0
