feature,importance
atr_ma,30
ema_fast,19
macd_signal,17
adx,16
sma_50,16
ema_slow,14
momentum_convergence,13
volatility_ma,12
volume_ma,12
volatility,10
sma_20,9
price_sma_50_dist,8
atr_normalized,5
atr,5
macd,5
range,3
stoch_d,2
volatility_ratio,2
momentum_20,2
volume_ratio,2
atr_ratio,2
price_sma_20_dist,2
stoch_k,1
macd_hist,1
return_3,1
ema_cross_pct,1
return_1,0
signal_convergence,0
momentum_10,0
range_pct,0
body,0
body_pct,0
strong_trend,0
upper_shadow,0
stoch_oversold,0
stoch_overbought,0
lower_shadow,0
is_bullish,0
low_volatility,0
high_volatility,0
ema_cross_signal,0
price_ema_fast_dist,0
volume_change,0
volume_spike,0
return_6,0
return_12,0
momentum_ratio,0
return_24,0
log_return,0
ema_cross,0
macd_strength,0
macd_cross_signal,0
macd_hist_change,0
price_ema_slow_dist,0
market_regime,0
