feature,importance
adx,31
volume_ma,30
sma_50,22
volatility_ma,22
macd_strength,20
atr,20
atr_ma,17
macd_signal,16
atr_normalized,15
macd_hist,14
volatility,14
stoch_d,14
atr_ratio,13
macd,12
return_6,12
price_sma_20_dist,10
sma_20,10
upper_shadow,9
ema_slow,9
momentum_ratio,8
volatility_ratio,8
price_sma_50_dist,8
ema_fast,8
momentum_convergence,7
ema_cross_pct,6
price_ema_fast_dist,5
price_ema_slow_dist,5
return_24,5
return_3,5
lower_shadow,4
range_pct,4
volume_ratio,4
ema_cross,3
momentum_20,3
range,3
body_pct,3
return_1,3
market_regime,2
macd_hist_change,2
momentum_10,1
return_12,1
volume_change,0
body,0
signal_convergence,0
macd_cross_signal,0
log_return,0
strong_trend,0
stoch_oversold,0
ema_cross_signal,0
stoch_overbought,0
stoch_k,0
low_volatility,0
high_volatility,0
volume_spike,0
is_bullish,0
