feature,importance
volatility,65
sma_50,64
volatility_ma,42
stoch_d,39
return_24,38
ema_fast,37
macd_signal,36
adx,31
momentum_20,17
momentum_convergence,14
sma_20,13
volume_ma,13
ema_slow,12
lower_shadow,10
macd_hist,8
macd_strength,8
stoch_k,7
volatility_ratio,2
return_12,1
momentum_ratio,0
volume_ratio,0
volume_spike,0
volume_change,0
rsi,0
high_volatility,0
low_volatility,0
macd_cross_signal,0
stoch_oversold,0
strong_trend,0
price_sma_20_dist,0
price_sma_50_dist,0
signal_convergence,0
stoch_overbought,0
ema_cross_signal,0
macd_hist_change,0
price_ema_slow_dist,0
macd,0
momentum_10,0
range,0
range_pct,0
body,0
body_pct,0
upper_shadow,0
is_bullish,0
return_1,0
return_3,0
return_6,0
log_return,0
rsi_normalized,0
rsi_overbought,0
rsi_oversold,0
rsi_divergence,0
ema_cross,0
ema_cross_pct,0
price_ema_fast_dist,0
market_regime,0
