feature,importance
atr_ma,71
bb_upper,53
volume_ma,47
sma_50,41
adx,40
volatility,37
bb_middle,37
bb_lower,36
volatility_ma,36
momentum_convergence,35
price_sma_50_dist,24
atr,21
bb_width,20
atr_normalized,17
stoch_d,14
return_24,10
atr_ratio,9
price_bb_upper_dist,7
return_6,7
volatility_ratio,6
return_12,5
momentum_20,5
price_bb_lower_dist,5
volume_ratio,4
return_3,4
rsi_normalized,3
range_pct,3
rsi,3
volume_change,2
stoch_k,2
high_volatility,1
strong_trend,1
sma_20,1
price_sma_20_dist,1
momentum_ratio,1
market_regime,1
momentum_10,1
upper_shadow,1
bb_breakout_lower,0
stoch_overbought,0
signal_convergence,0
range,0
body,0
body_pct,0
lower_shadow,0
stoch_oversold,0
is_bullish,0
bb_breakout_upper,0
return_1,0
low_volatility,0
log_return,0
rsi_overbought,0
rsi_oversold,0
rsi_divergence,0
volume_spike,0
bb_position,0
bb_position_normalized,0
