feature,importance
atr_ma,46
volatility,41
sma_50,37
volume_ma,36
adx,34
volatility_ma,31
price_bb_lower_dist,21
range,18
stoch_d,16
return_24,15
bb_width,14
atr_ratio,13
ema_slow,13
momentum_10,12
return_6,11
ema_fast,11
bb_upper,11
atr,10
bb_lower,10
momentum_ratio,9
ema_cross_pct,9
volume_change,8
momentum_20,7
lower_shadow,6
return_12,6
ema_cross,6
momentum_convergence,5
bb_position,5
rsi_oversold,5
atr_normalized,5
volume_ratio,4
bb_middle,3
price_sma_50_dist,3
return_3,2
price_sma_20_dist,2
upper_shadow,2
range_pct,2
volatility_ratio,1
rsi,1
price_ema_slow_dist,1
price_ema_fast_dist,1
bb_breakout_lower,0
log_return,0
signal_convergence,0
body,0
body_pct,0
is_bullish,0
sma_20,0
strong_trend,0
return_1,0
stoch_oversold,0
stoch_overbought,0
stoch_k,0
bb_breakout_upper,0
low_volatility,0
high_volatility,0
rsi_normalized,0
rsi_overbought,0
rsi_divergence,0
volume_spike,0
ema_cross_signal,0
bb_position_normalized,0
price_bb_upper_dist,0
market_regime,0
