feature,importance
sma_50,41
atr_ma,37
volume_ma,37
ema_fast,24
volatility_ma,24
bb_upper,22
bb_lower,22
adx,21
ema_slow,15
atr,15
volatility_ratio,13
bb_width,13
atr_ratio,12
return_24,12
price_sma_50_dist,10
bb_middle,10
volatility,9
ema_cross_pct,9
stoch_d,8
momentum_10,8
atr_normalized,8
volume_ratio,7
price_bb_lower_dist,7
momentum_20,6
ema_cross,5
rsi,4
price_sma_20_dist,4
price_ema_slow_dist,3
momentum_ratio,2
price_ema_fast_dist,2
sma_20,2
rsi_divergence,1
stoch_k,1
rsi_normalized,1
bb_position,1
range_pct,1
price_bb_upper_dist,1
return_12,1
return_6,1
momentum_convergence,1
upper_shadow,0
stoch_overbought,0
stoch_oversold,0
strong_trend,0
body_pct,0
high_volatility,0
body,0
range,0
signal_convergence,0
low_volatility,0
volume_spike,0
lower_shadow,0
is_bullish,0
volume_change,0
rsi_oversold,0
return_1,0
return_3,0
bb_breakout_lower,0
bb_breakout_upper,0
log_return,0
bb_position_normalized,0
rsi_overbought,0
ema_cross_signal,0
market_regime,0
