feature,importance
atr_ma,38
bb_upper,34
bb_middle,27
sma_50,26
adx,23
volume_ma,22
momentum_convergence,21
volatility_ma,21
price_sma_50_dist,19
bb_lower,19
volatility,18
atr_normalized,11
bb_width,10
atr,9
volatility_ratio,7
stoch_d,7
rsi,7
return_24,6
return_6,5
atr_ratio,5
price_bb_upper_dist,4
rsi_normalized,3
strong_trend,2
sma_20,2
stoch_k,2
return_12,2
range_pct,1
momentum_10,1
volume_ratio,1
momentum_20,1
momentum_ratio,1
return_3,1
range,1
volume_change,1
price_bb_lower_dist,1
high_volatility,0
signal_convergence,0
price_sma_20_dist,0
stoch_overbought,0
stoch_oversold,0
low_volatility,0
bb_position_normalized,0
volume_spike,0
bb_breakout_lower,0
bb_breakout_upper,0
bb_position,0
rsi_divergence,0
rsi_oversold,0
rsi_overbought,0
log_return,0
return_1,0
is_bullish,0
lower_shadow,0
upper_shadow,0
body_pct,0
body,0
market_regime,0
