feature,importance
volume_ma,105
atr_ma,92
sma_50,91
volatility_ma,74
bb_upper,47
bb_width,46
volatility,42
bb_lower,41
ema_fast,34
atr_ratio,31
ema_cross,29
return_24,27
price_bb_lower_dist,25
adx,22
atr,19
ema_slow,17
bb_middle,14
price_sma_20_dist,12
ema_cross_pct,12
price_sma_50_dist,12
bb_position,10
volatility_ratio,10
atr_normalized,10
price_bb_upper_dist,9
volume_ratio,9
price_ema_slow_dist,9
return_6,8
momentum_20,8
price_ema_fast_dist,7
rsi,5
momentum_convergence,4
bb_position_normalized,3
upper_shadow,2
rsi_normalized,2
stoch_d,2
return_12,2
lower_shadow,2
volume_change,1
body_pct,1
sma_20,1
range_pct,1
range,1
signal_convergence,1
rsi_oversold,1
stoch_k,1
low_volatility,0
strong_trend,0
body,0
stoch_oversold,0
stoch_overbought,0
momentum_10,0
ema_cross_signal,0
high_volatility,0
rsi_divergence,0
volume_spike,0
momentum_ratio,0
is_bullish,0
return_1,0
return_3,0
bb_breakout_lower,0
bb_breakout_upper,0
log_return,0
rsi_overbought,0
market_regime,0
