feature,importance
atr_ma,135
volume_ma,93
bb_upper,92
sma_50,86
ema_cross,60
volatility_ma,49
bb_lower,48
adx,46
atr,45
volatility,45
ema_fast,36
volatility_ratio,33
stoch_d,31
ema_slow,30
ema_cross_pct,27
price_sma_50_dist,26
bb_middle,23
stoch_k,18
atr_normalized,14
momentum_20,13
return_24,12
momentum_convergence,11
momentum_10,9
range,8
return_6,7
bb_width,6
price_bb_lower_dist,5
range_pct,5
price_bb_upper_dist,5
sma_20,4
momentum_ratio,4
atr_ratio,4
bb_position,3
return_12,3
price_ema_slow_dist,2
volume_ratio,2
price_sma_20_dist,2
market_regime,1
bb_position_normalized,1
upper_shadow,1
strong_trend,1
lower_shadow,1
is_bullish,0
signal_convergence,0
body,0
body_pct,0
stoch_oversold,0
stoch_overbought,0
bb_breakout_upper,0
return_1,0
bb_breakout_lower,0
high_volatility,0
return_3,0
volume_change,0
volume_spike,0
log_return,0
ema_cross_signal,0
price_ema_fast_dist,0
low_volatility,0
