feature,importance
bb_middle,64
sma_50,64
bb_lower,56
atr_ma,54
volume_ma,43
volatility_ma,33
bb_upper,28
volatility,24
bb_width,24
adx,24
price_sma_50_dist,19
price_sma_20_dist,15
atr_normalized,15
return_24,14
atr_ratio,13
volatility_ratio,13
atr,11
momentum_20,11
price_bb_lower_dist,9
rsi,7
return_12,7
momentum_convergence,6
stoch_d,6
bb_position,5
momentum_10,5
range,4
price_bb_upper_dist,3
rsi_normalized,2
sma_20,2
stoch_k,1
momentum_ratio,1
signal_convergence,1
bb_position_normalized,1
return_3,1
range_pct,1
body_pct,1
bb_breakout_upper,0
body,0
upper_shadow,0
lower_shadow,0
strong_trend,0
is_bullish,0
stoch_oversold,0
stoch_overbought,0
return_1,0
bb_breakout_lower,0
low_volatility,0
high_volatility,0
return_6,0
log_return,0
volume_change,0
volume_spike,0
volume_ratio,0
rsi_overbought,0
rsi_oversold,0
rsi_divergence,0
market_regime,0
