feature,importance
atr_ma,21
sma_50,20
volume_ma,19
adx,18
volatility_ma,17
bb_lower,17
bb_upper,14
atr_normalized,12
ema_fast,12
volatility_ratio,11
atr_ratio,11
price_bb_lower_dist,11
ema_slow,11
price_sma_50_dist,9
ema_cross,9
momentum_convergence,8
bb_width,7
ema_cross_pct,7
return_24,7
atr,5
bb_middle,5
volume_ratio,4
bb_position,4
volatility,4
momentum_20,4
return_6,4
momentum_10,3
price_sma_20_dist,3
volume_change,3
stoch_d,3
range_pct,2
price_bb_upper_dist,2
sma_20,2
momentum_ratio,1
return_3,1
return_12,1
body,1
stoch_k,1
log_return,0
stoch_overbought,0
stoch_oversold,0
high_volatility,0
strong_trend,0
signal_convergence,0
low_volatility,0
volume_spike,0
range,0
body_pct,0
upper_shadow,0
lower_shadow,0
is_bullish,0
bb_breakout_lower,0
bb_breakout_upper,0
return_1,0
bb_position_normalized,0
price_ema_slow_dist,0
price_ema_fast_dist,0
ema_cross_signal,0
market_regime,0
