feature,importance
sma_50,5
ema_fast,3
volume_ratio,3
range,2
ema_slow,2
return_6,2
momentum_convergence,2
volatility_ma,2
adx,2
macd_signal,2
price_sma_50_dist,2
stoch_d,1
volatility_ratio,1
price_ema_fast_dist,1
sma_20,1
price_sma_20_dist,1
momentum_ratio,1
atr_ratio,1
atr_ma,1
atr_normalized,1
macd_strength,1
price_ema_slow_dist,1
macd_hist,1
atr,1
return_12,1
volatility,1
volume_ma,1
ema_cross_pct,0
range_pct,0
signal_convergence,0
macd,0
momentum_10,0
momentum_20,0
strong_trend,0
stoch_oversold,0
stoch_overbought,0
stoch_k,0
low_volatility,0
high_volatility,0
body,0
ema_cross_signal,0
volume_change,0
volume_spike,0
body_pct,0
upper_shadow,0
lower_shadow,0
is_bullish,0
return_1,0
return_3,0
macd_cross_signal,0
macd_hist_change,0
return_24,0
log_return,0
ema_cross,0
market_regime,0
