feature,importance
sma_50,33
volatility_ma,21
bb_lower,21
volume_ma,19
atr_ma,19
bb_middle,16
adx,15
bb_upper,15
ema_slow,14
macd_strength,13
volatility,13
macd_signal,12
atr,10
atr_normalized,10
atr_ratio,10
return_24,9
bb_width,8
price_sma_50_dist,7
ema_fast,7
macd,6
macd_hist,6
return_12,5
volatility_ratio,4
momentum_20,4
price_bb_lower_dist,4
momentum_ratio,3
sma_20,3
volume_change,2
ema_cross_pct,2
bb_position,2
price_ema_slow_dist,2
rsi,2
momentum_10,2
volume_ratio,1
range_pct,1
upper_shadow,1
body_pct,1
stoch_k,1
stoch_d,1
lower_shadow,1
price_ema_fast_dist,1
bb_position_normalized,1
signal_convergence,1
ema_cross,1
strong_trend,0
price_sma_20_dist,0
stoch_oversold,0
stoch_overbought,0
range,0
low_volatility,0
high_volatility,0
body,0
ema_cross_signal,0
volume_spike,0
rsi_normalized,0
rsi_divergence,0
rsi_oversold,0
price_bb_upper_dist,0
rsi_overbought,0
bb_breakout_upper,0
bb_breakout_lower,0
macd_hist_change,0
momentum_convergence,0
macd_cross_signal,0
log_return,0
return_6,0
return_3,0
return_1,0
is_bullish,0
market_regime,0
