feature,importance
volatility_ma,16
volume_ratio,13
atr_ma,11
sma_50,11
atr_ratio,10
volume_ma,9
bb_upper,9
volatility_ratio,8
bb_lower,7
stoch_d,6
adx,6
return_24,6
price_sma_50_dist,5
bb_width,5
ema_slow,5
momentum_convergence,4
volatility,4
momentum_ratio,4
ema_fast,4
price_bb_upper_dist,3
ema_cross,3
rsi,3
bb_middle,3
atr,3
return_12,2
upper_shadow,2
price_bb_lower_dist,2
momentum_20,2
signal_convergence,1
range_pct,1
return_6,1
lower_shadow,1
stoch_k,1
strong_trend,1
stoch_oversold,0
high_volatility,0
volume_change,0
volume_spike,0
sma_20,0
low_volatility,0
stoch_overbought,0
price_sma_20_dist,0
price_ema_slow_dist,0
atr_normalized,0
rsi_normalized,0
momentum_10,0
range,0
body,0
body_pct,0
is_bullish,0
return_1,0
return_3,0
log_return,0
rsi_overbought,0
bb_breakout_lower,0
rsi_oversold,0
rsi_divergence,0
ema_cross_pct,0
ema_cross_signal,0
price_ema_fast_dist,0
bb_position,0
bb_position_normalized,0
bb_breakout_upper,0
market_regime,0
