feature,importance
atr_ma,20
bb_upper,16
sma_50,13
adx,10
volatility,9
macd_signal,9
stoch_d,8
momentum_convergence,8
ema_fast,8
volume_ma,7
volatility_ma,7
atr_ratio,6
atr_normalized,6
bb_middle,6
atr,4
price_sma_50_dist,4
rsi_normalized,3
price_bb_upper_dist,3
volume_ratio,3
ema_slow,3
bb_width,2
bb_lower,2
macd_strength,1
return_24,1
price_bb_lower_dist,1
volatility_ratio,1
momentum_10,1
ema_cross,1
range,1
macd_hist_change,0
momentum_ratio,0
signal_convergence,0
price_sma_20_dist,0
strong_trend,0
sma_20,0
stoch_k,0
volume_spike,0
volume_change,0
stoch_oversold,0
stoch_overbought,0
high_volatility,0
low_volatility,0
macd_cross_signal,0
rsi,0
macd_hist,0
bb_breakout_lower,0
macd,0
momentum_20,0
range_pct,0
body,0
body_pct,0
upper_shadow,0
lower_shadow,0
is_bullish,0
return_1,0
return_3,0
return_6,0
return_12,0
log_return,0
rsi_overbought,0
rsi_oversold,0
rsi_divergence,0
ema_cross_pct,0
ema_cross_signal,0
price_ema_fast_dist,0
price_ema_slow_dist,0
bb_position,0
bb_position_normalized,0
bb_breakout_upper,0
market_regime,0
