feature,importance
volatility_ma,79
atr_ma,55
volume_ma,44
sma_50,42
momentum_convergence,40
bb_upper,39
volatility,38
adx,23
stoch_d,22
price_sma_50_dist,21
ema_fast,21
stoch_k,15
ema_slow,15
atr_normalized,14
rsi_normalized,14
price_bb_upper_dist,12
atr,11
ema_cross,11
return_24,10
rsi,8
bb_middle,8
bb_lower,7
bb_position,7
volatility_ratio,7
atr_ratio,5
ema_cross_pct,5
bb_position_normalized,3
return_12,2
price_ema_fast_dist,1
price_ema_slow_dist,1
momentum_20,1
return_6,1
range_pct,1
ema_cross_signal,0
stoch_oversold,0
high_volatility,0
low_volatility,0
body,0
stoch_overbought,0
strong_trend,0
range,0
upper_shadow,0
sma_20,0
price_sma_20_dist,0
momentum_10,0
signal_convergence,0
body_pct,0
volume_change,0
rsi_divergence,0
volume_spike,0
volume_ratio,0
lower_shadow,0
momentum_ratio,0
is_bullish,0
return_1,0
return_3,0
bb_breakout_lower,0
bb_breakout_upper,0
price_bb_lower_dist,0
log_return,0
rsi_overbought,0
bb_width,0
rsi_oversold,0
market_regime,0
