feature,importance
bb_middle,31
sma_50,29
volatility_ma,28
bb_upper,22
volume_ratio,20
atr_ratio,17
adx,12
atr_ma,11
volatility,10
price_sma_50_dist,9
volume_ma,8
momentum_convergence,8
atr,7
bb_lower,6
atr_normalized,6
range,5
bb_width,4
price_bb_lower_dist,4
range_pct,3
price_sma_20_dist,3
stoch_k,3
volatility_ratio,3
momentum_ratio,3
stoch_d,2
rsi,2
market_regime,2
momentum_20,2
bb_position_normalized,1
rsi_normalized,1
upper_shadow,1
return_3,1
return_12,1
return_24,1
price_bb_upper_dist,1
body,0
sma_20,0
low_volatility,0
momentum_10,0
strong_trend,0
body_pct,0
stoch_oversold,0
stoch_overbought,0
signal_convergence,0
lower_shadow,0
rsi_divergence,0
high_volatility,0
is_bullish,0
bb_position,0
volume_change,0
volume_spike,0
return_6,0
log_return,0
bb_breakout_lower,0
bb_breakout_upper,0
rsi_overbought,0
rsi_oversold,0
return_1,0
