feature,importance
sma_50,122
volume_ma,103
adx,81
atr_ma,81
bb_middle,80
bb_lower,77
bb_upper,75
volatility_ma,71
volatility,52
volatility_ratio,43
price_sma_50_dist,33
bb_width,33
atr_ratio,32
return_24,30
atr,25
momentum_20,23
stoch_d,20
momentum_convergence,18
atr_normalized,18
momentum_ratio,16
price_sma_20_dist,16
volume_ratio,15
price_bb_lower_dist,13
bb_position,13
return_6,9
momentum_10,9
price_bb_upper_dist,9
return_12,7
range,6
stoch_k,5
rsi,5
range_pct,5
volume_change,5
sma_20,4
upper_shadow,4
return_1,3
rsi_normalized,2
return_3,2
lower_shadow,2
body_pct,2
signal_convergence,2
bb_position_normalized,1
rsi_divergence,1
volume_spike,0
high_volatility,0
low_volatility,0
bb_breakout_lower,0
bb_breakout_upper,0
stoch_overbought,0
stoch_oversold,0
strong_trend,0
rsi_oversold,0
rsi_overbought,0
log_return,0
is_bullish,0
body,0
market_regime,0
