feature,importance
volume_ma,30
adx,29
sma_50,25
volatility_ma,24
macd_signal,22
volatility,19
macd_strength,18
atr,15
atr_ratio,15
atr_normalized,15
sma_20,13
ema_slow,12
volatility_ratio,12
atr_ma,12
ema_cross,10
ema_fast,9
ema_cross_pct,9
macd_hist,9
return_24,8
macd,6
price_sma_20_dist,6
price_sma_50_dist,5
volume_change,5
price_ema_slow_dist,5
momentum_ratio,4
momentum_convergence,4
return_6,3
stoch_k,3
range,3
stoch_d,3
return_3,3
macd_hist_change,2
range_pct,2
momentum_20,2
lower_shadow,1
body_pct,1
body,1
momentum_10,1
return_12,1
price_ema_fast_dist,1
upper_shadow,1
stoch_overbought,0
strong_trend,0
stoch_oversold,0
signal_convergence,0
volume_ratio,0
low_volatility,0
high_volatility,0
volume_spike,0
macd_cross_signal,0
is_bullish,0
ema_cross_signal,0
return_1,0
log_return,0
market_regime,0
