feature,importance
volatility_ma,31
sma_50,27
volume_ratio,23
bb_lower,17
atr_ma,14
adx,13
macd_signal,13
return_24,13
volatility_ratio,12
price_bb_upper_dist,12
volume_ma,11
bb_upper,10
bb_width,9
ema_slow,8
macd_strength,8
ema_fast,7
stoch_d,7
volatility,7
atr_ratio,5
momentum_ratio,5
macd_hist,5
atr_normalized,5
bb_middle,4
price_ema_slow_dist,4
price_sma_20_dist,4
ema_cross_pct,3
price_bb_lower_dist,3
momentum_convergence,3
atr,2
macd,2
price_sma_50_dist,2
range_pct,2
stoch_k,2
sma_20,2
signal_convergence,1
macd_hist_change,1
volume_change,1
market_regime,1
momentum_20,1
price_ema_fast_dist,1
range,1
rsi_divergence,1
return_12,1
upper_shadow,1
rsi_normalized,1
bb_position_normalized,0
stoch_oversold,0
is_bullish,0
lower_shadow,0
stoch_overbought,0
strong_trend,0
high_volatility,0
body_pct,0
body,0
momentum_10,0
low_volatility,0
return_3,0
return_1,0
bb_position,0
return_6,0
volume_spike,0
log_return,0
rsi_overbought,0
rsi_oversold,0
ema_cross,0
macd_cross_signal,0
ema_cross_signal,0
bb_breakout_lower,0
bb_breakout_upper,0
rsi,0
