feature,importance
sma_50,97
volume_ma,95
atr_ma,70
volatility_ma,60
price_bb_lower_dist,52
adx,47
atr,44
ema_slow,36
bb_lower,35
bb_width,35
bb_upper,33
atr_ratio,26
volatility,23
volatility_ratio,22
lower_shadow,18
return_24,17
bb_middle,16
momentum_convergence,15
ema_cross,14
volume_ratio,14
price_sma_50_dist,12
return_6,12
ema_cross_pct,10
ema_fast,10
momentum_20,10
stoch_d,10
atr_normalized,10
price_bb_upper_dist,9
range,8
price_sma_20_dist,7
momentum_10,7
momentum_ratio,6
body_pct,6
sma_20,5
bb_position,5
price_ema_slow_dist,5
return_3,5
stoch_k,4
range_pct,4
bb_position_normalized,3
volume_change,2
upper_shadow,2
price_ema_fast_dist,1
return_12,1
stoch_oversold,0
signal_convergence,0
body,0
is_bullish,0
strong_trend,0
return_1,0
bb_breakout_lower,0
stoch_overbought,0
bb_breakout_upper,0
low_volatility,0
high_volatility,0
log_return,0
volume_spike,0
ema_cross_signal,0
market_regime,0
