feature,importance
volume_ma,16
adx,13
volatility_ma,13
volatility_ratio,11
sma_50,10
bb_width,9
atr_ratio,9
bb_lower,8
price_sma_50_dist,8
ema_fast,8
ema_slow,7
price_bb_lower_dist,6
ema_cross_pct,5
momentum_convergence,5
atr_ma,4
volume_ratio,4
bb_middle,4
ema_cross,4
lower_shadow,3
price_bb_upper_dist,3
stoch_d,3
volatility,3
momentum_20,3
atr,3
volume_change,2
momentum_ratio,2
upper_shadow,2
atr_normalized,2
bb_upper,2
bb_position_normalized,2
sma_20,1
bb_position,1
price_ema_fast_dist,1
log_return,1
return_12,1
return_6,1
range_pct,1
return_1,1
price_ema_slow_dist,0
body_pct,0
signal_convergence,0
momentum_10,0
range,0
price_sma_20_dist,0
strong_trend,0
body,0
stoch_oversold,0
stoch_overbought,0
high_volatility,0
stoch_k,0
low_volatility,0
bb_breakout_upper,0
is_bullish,0
return_3,0
volume_spike,0
return_24,0
ema_cross_signal,0
bb_breakout_lower,0
market_regime,0
