feature,importance
atr_ma,34
volume_ma,21
sma_50,13
bb_upper,12
bb_lower,12
atr,12
volatility_ma,12
adx,12
ema_fast,11
ema_slow,10
bb_middle,10
ema_cross,10
volatility,9
volatility_ratio,8
ema_cross_pct,7
return_24,6
atr_normalized,6
price_sma_50_dist,6
stoch_d,5
return_6,5
momentum_convergence,5
bb_width,4
momentum_20,3
stoch_k,2
range,2
upper_shadow,2
volume_ratio,1
price_bb_lower_dist,1
price_bb_upper_dist,1
bb_position,1
momentum_10,1
range_pct,1
return_12,1
bb_position_normalized,0
high_volatility,0
signal_convergence,0
price_sma_20_dist,0
sma_20,0
strong_trend,0
body,0
stoch_oversold,0
stoch_overbought,0
body_pct,0
lower_shadow,0
low_volatility,0
is_bullish,0
price_ema_slow_dist,0
return_1,0
volume_change,0
volume_spike,0
return_3,0
momentum_ratio,0
atr_ratio,0
log_return,0
ema_cross_signal,0
bb_breakout_lower,0
bb_breakout_upper,0
price_ema_fast_dist,0
market_regime,0
