feature,importance
atr_ma,121
volume_ma,102
sma_50,84
volatility_ma,63
bb_middle,58
bb_upper,55
bb_lower,53
ema_fast,49
volatility,46
atr_ratio,41
atr,38
adx,37
ema_cross,35
bb_width,33
ema_slow,32
momentum_20,26
ema_cross_pct,26
price_bb_lower_dist,25
return_24,23
atr_normalized,21
volatility_ratio,19
volume_ratio,17
momentum_convergence,15
price_sma_50_dist,12
price_sma_20_dist,11
return_6,11
price_ema_slow_dist,11
stoch_d,9
momentum_10,9
return_12,8
price_bb_upper_dist,8
price_ema_fast_dist,7
bb_position,7
momentum_ratio,6
rsi,6
bb_position_normalized,5
volume_change,5
range,5
sma_20,4
upper_shadow,4
lower_shadow,4
return_3,3
stoch_k,2
range_pct,2
rsi_divergence,1
body,1
rsi_normalized,1
stoch_overbought,0
signal_convergence,0
bb_breakout_upper,0
strong_trend,0
body_pct,0
stoch_oversold,0
rsi_overbought,0
bb_breakout_lower,0
low_volatility,0
high_volatility,0
ema_cross_signal,0
is_bullish,0
rsi_oversold,0
volume_spike,0
return_1,0
log_return,0
market_regime,0
