feature,importance
sma_50,32
volatility_ma,26
adx,23
atr_ma,22
volume_ma,22
atr,21
volatility,21
bb_lower,19
bb_width,18
return_24,18
atr_ratio,18
atr_normalized,16
macd_hist,15
price_bb_lower_dist,14
volatility_ratio,14
macd_signal,14
bb_upper,14
price_sma_50_dist,12
macd_strength,12
ema_slow,12
ema_cross_pct,11
bb_middle,11
upper_shadow,10
volume_ratio,9
momentum_20,9
macd_hist_change,9
ema_fast,9
momentum_convergence,8
rsi,8
return_6,7
price_ema_slow_dist,6
momentum_ratio,5
range,5
bb_position,5
range_pct,5
lower_shadow,5
macd,4
return_12,3
momentum_10,3
price_sma_20_dist,3
stoch_d,3
stoch_k,3
rsi_divergence,3
bb_position_normalized,2
return_3,2
sma_20,2
price_bb_upper_dist,2
market_regime,1
return_1,1
ema_cross,1
price_ema_fast_dist,1
rsi_normalized,1
signal_convergence,0
rsi_oversold,0
ema_cross_signal,0
strong_trend,0
rsi_overbought,0
stoch_oversold,0
stoch_overbought,0
log_return,0
low_volatility,0
macd_cross_signal,0
body,0
volume_change,0
volume_spike,0
body_pct,0
bb_breakout_upper,0
is_bullish,0
bb_breakout_lower,0
high_volatility,0
