feature,importance
sma_50,3
volume_ma,3
ema_fast,2
return_6,2
atr,2
adx,2
volume_ratio,2
ema_slow,2
price_sma_50_dist,1
stoch_d,1
volatility_ratio,1
volatility_ma,1
momentum_ratio,1
atr_normalized,1
price_ema_slow_dist,1
macd_hist,1
upper_shadow,1
macd_signal,1
volatility,1
momentum_10,1
return_1,0
volume_change,0
range,0
high_volatility,0
low_volatility,0
stoch_k,0
momentum_20,0
stoch_overbought,0
range_pct,0
stoch_oversold,0
strong_trend,0
sma_20,0
price_sma_20_dist,0
macd,0
signal_convergence,0
volume_spike,0
momentum_convergence,0
return_3,0
body,0
is_bullish,0
return_12,0
return_24,0
log_return,0
ema_cross,0
ema_cross_pct,0
ema_cross_signal,0
price_ema_fast_dist,0
lower_shadow,0
macd_hist_change,0
macd_cross_signal,0
macd_strength,0
body_pct,0
atr_ma,0
atr_ratio,0
market_regime,0
