feature,importance
volume_ma,48
adx,42
volatility_ma,37
macd_signal,31
atr_normalized,30
ema_fast,25
atr_ma,25
sma_50,21
atr_ratio,16
atr,16
macd_strength,16
volatility_ratio,15
macd,15
sma_20,14
ema_cross_pct,13
ema_slow,13
momentum_20,12
volatility,11
price_sma_50_dist,10
macd_hist,10
momentum_convergence,9
return_24,8
stoch_d,8
return_6,6
stoch_k,4
price_sma_20_dist,4
price_ema_fast_dist,4
return_12,4
macd_hist_change,3
momentum_ratio,3
price_ema_slow_dist,2
upper_shadow,2
range_pct,2
momentum_10,2
ema_cross,2
volume_ratio,2
body_pct,2
body,1
market_regime,1
lower_shadow,1
return_1,1
return_3,1
volume_change,0
log_return,0
high_volatility,0
low_volatility,0
is_bullish,0
stoch_overbought,0
stoch_oversold,0
strong_trend,0
macd_cross_signal,0
range,0
ema_cross_signal,0
signal_convergence,0
volume_spike,0
