feature,importance
sma_50,7
price_sma_50_dist,5
bb_lower,5
macd,5
volume_ma,5
atr_ma,5
volatility_ma,4
atr_normalized,4
volatility,3
ema_fast,3
bb_width,3
macd_strength,3
bb_middle,3
macd_signal,2
bb_position,2
atr_ratio,2
ema_slow,2
adx,2
volatility_ratio,2
return_6,1
rsi_normalized,1
stoch_d,1
bb_upper,1
atr,1
range_pct,1
macd_hist,0
stoch_k,0
macd_cross_signal,0
signal_convergence,0
price_sma_20_dist,0
sma_20,0
momentum_ratio,0
momentum_convergence,0
volume_ratio,0
volume_spike,0
volume_change,0
strong_trend,0
stoch_oversold,0
stoch_overbought,0
high_volatility,0
low_volatility,0
macd_hist_change,0
rsi,0
bb_breakout_lower,0
return_24,0
momentum_10,0
momentum_20,0
range,0
body,0
body_pct,0
upper_shadow,0
lower_shadow,0
is_bullish,0
return_1,0
return_3,0
return_12,0
log_return,0
bb_breakout_upper,0
rsi_overbought,0
rsi_oversold,0
rsi_divergence,0
ema_cross,0
ema_cross_pct,0
ema_cross_signal,0
price_ema_fast_dist,0
price_ema_slow_dist,0
bb_position_normalized,0
price_bb_upper_dist,0
price_bb_lower_dist,0
market_regime,0
