feature,importance
atr_ma,63
volume_ma,58
adx,46
volatility_ma,43
sma_50,42
bb_upper,39
momentum_convergence,29
stoch_d,25
ema_fast,23
ema_slow,21
atr_normalized,21
atr,20
volatility_ratio,19
atr_ratio,19
volatility,17
bb_lower,17
ema_cross,16
price_sma_50_dist,16
ema_cross_pct,15
bb_middle,15
price_bb_upper_dist,13
bb_width,12
stoch_k,10
volume_ratio,8
price_bb_lower_dist,7
return_12,7
range_pct,6
momentum_20,5
momentum_ratio,4
return_24,3
return_3,3
range,3
return_6,3
bb_position_normalized,2
sma_20,2
lower_shadow,2
upper_shadow,2
price_sma_20_dist,2
strong_trend,1
market_regime,1
momentum_10,1
body,1
body_pct,1
return_1,1
bb_breakout_lower,0
stoch_oversold,0
signal_convergence,0
is_bullish,0
log_return,0
stoch_overbought,0
volume_spike,0
ema_cross_signal,0
price_ema_fast_dist,0
low_volatility,0
high_volatility,0
price_ema_slow_dist,0
bb_breakout_upper,0
volume_change,0
bb_position,0
