feature,importance
volume_ma,37
volatility_ma,33
sma_50,32
macd_signal,30
adx,28
atr_normalized,25
atr_ma,24
atr,24
bb_upper,21
ema_fast,20
macd_strength,18
bb_width,16
ema_cross_pct,15
atr_ratio,13
macd,11
macd_hist,11
price_sma_50_dist,11
bb_middle,10
volatility_ratio,8
volatility,8
bb_lower,7
momentum_ratio,6
ema_slow,5
volume_ratio,4
return_12,4
return_24,4
price_sma_20_dist,4
ema_cross,4
price_bb_lower_dist,4
momentum_convergence,3
return_3,3
range_pct,3
price_bb_upper_dist,3
stoch_d,2
rsi,2
upper_shadow,2
price_ema_fast_dist,2
momentum_10,2
momentum_20,2
rsi_divergence,2
range,1
macd_hist_change,1
sma_20,1
stoch_k,1
bb_position,1
rsi_normalized,1
return_6,1
stoch_overbought,0
low_volatility,0
body_pct,0
price_ema_slow_dist,0
stoch_oversold,0
body,0
high_volatility,0
signal_convergence,0
strong_trend,0
volume_spike,0
lower_shadow,0
volume_change,0
is_bullish,0
return_1,0
log_return,0
rsi_overbought,0
rsi_oversold,0
macd_cross_signal,0
bb_breakout_lower,0
bb_breakout_upper,0
ema_cross_signal,0
bb_position_normalized,0
market_regime,0
