feature,importance
sma_50,7
atr_ratio,5
bb_middle,4
bb_upper,4
atr_ma,4
adx,3
ema_slow,3
volatility,3
bb_lower,2
bb_width,1
momentum_convergence,1
volume_ratio,1
return_24,1
volatility_ma,1
stoch_k,1
price_sma_50_dist,1
volume_ma,1
macd_signal,1
strong_trend,0
bb_breakout_lower,0
macd_hist,0
macd_hist_change,0
macd_cross_signal,0
macd_strength,0
atr_normalized,0
signal_convergence,0
momentum_ratio,0
price_sma_20_dist,0
stoch_oversold,0
volume_spike,0
volume_change,0
sma_20,0
volatility_ratio,0
high_volatility,0
low_volatility,0
price_bb_lower_dist,0
stoch_d,0
stoch_overbought,0
bb_breakout_upper,0
rsi,0
price_bb_upper_dist,0
bb_position_normalized,0
macd,0
atr,0
momentum_10,0
momentum_20,0
range,0
range_pct,0
body,0
body_pct,0
upper_shadow,0
lower_shadow,0
is_bullish,0
return_1,0
return_3,0
return_6,0
return_12,0
log_return,0
rsi_normalized,0
rsi_overbought,0
rsi_oversold,0
rsi_divergence,0
ema_cross,0
ema_cross_pct,0
ema_cross_signal,0
price_ema_fast_dist,0
price_ema_slow_dist,0
ema_fast,0
bb_position,0
market_regime,0
