feature,importance
volume_ma,43
atr_ma,34
ema_cross_pct,27
adx,25
sma_50,22
volatility_ma,20
atr_ratio,19
bb_middle,18
ema_cross,18
atr_normalized,16
bb_width,16
return_24,14
ema_fast,13
atr,12
volatility_ratio,11
bb_upper,11
volatility,10
price_sma_50_dist,9
rsi_normalized,9
ema_slow,8
momentum_convergence,7
bb_lower,6
price_bb_lower_dist,6
return_6,6
stoch_d,5
price_ema_fast_dist,5
price_sma_20_dist,5
return_12,5
stoch_k,5
momentum_20,4
volume_ratio,4
momentum_10,3
upper_shadow,3
momentum_ratio,3
return_3,3
volume_change,2
rsi,2
price_ema_slow_dist,2
lower_shadow,2
price_bb_upper_dist,2
range,2
market_regime,1
bb_position,1
rsi_divergence,1
strong_trend,1
return_1,1
body_pct,1
signal_convergence,0
range_pct,0
body,0
sma_20,0
stoch_oversold,0
stoch_overbought,0
bb_breakout_upper,0
is_bullish,0
bb_breakout_lower,0
high_volatility,0
log_return,0
rsi_overbought,0
volume_spike,0
rsi_oversold,0
ema_cross_signal,0
bb_position_normalized,0
low_volatility,0
