feature,importance
atr_ma,41
volume_ma,34
volatility_ma,20
sma_50,20
momentum_convergence,19
adx,17
bb_middle,17
bb_upper,16
volatility,16
atr_normalized,15
stoch_d,15
ema_fast,13
bb_width,11
atr,11
atr_ratio,8
price_sma_50_dist,8
return_24,7
volatility_ratio,7
ema_cross_pct,7
volume_ratio,7
ema_slow,6
price_bb_upper_dist,5
range,5
stoch_k,5
rsi,5
bb_lower,4
price_bb_lower_dist,4
return_12,3
ema_cross,3
momentum_ratio,2
volume_change,2
bb_position_normalized,2
price_ema_slow_dist,2
rsi_normalized,2
range_pct,2
body,2
return_3,2
upper_shadow,2
momentum_20,2
momentum_10,2
bb_position,1
price_ema_fast_dist,1
price_sma_20_dist,0
sma_20,0
strong_trend,0
low_volatility,0
stoch_oversold,0
stoch_overbought,0
signal_convergence,0
body_pct,0
lower_shadow,0
high_volatility,0
is_bullish,0
volume_spike,0
return_1,0
return_6,0
log_return,0
rsi_overbought,0
bb_breakout_lower,0
bb_breakout_upper,0
rsi_oversold,0
rsi_divergence,0
ema_cross_signal,0
market_regime,0
