feature,importance
volatility_ma,49
volume_ma,41
atr_ma,35
sma_50,34
momentum_convergence,33
bb_upper,32
price_sma_50_dist,19
volatility,19
ema_fast,15
atr_normalized,14
stoch_d,13
adx,11
ema_slow,10
rsi_normalized,9
return_24,9
atr,9
ema_cross,9
stoch_k,8
price_bb_upper_dist,8
bb_middle,6
rsi,6
volatility_ratio,5
ema_cross_pct,5
bb_lower,4
bb_position,3
return_6,2
bb_position_normalized,2
momentum_20,2
atr_ratio,1
price_ema_fast_dist,1
price_ema_slow_dist,1
range,1
range_pct,1
ema_cross_signal,0
lower_shadow,0
signal_convergence,0
momentum_10,0
price_sma_20_dist,0
sma_20,0
strong_trend,0
stoch_oversold,0
stoch_overbought,0
body,0
body_pct,0
low_volatility,0
high_volatility,0
upper_shadow,0
volume_change,0
rsi_divergence,0
volume_spike,0
volume_ratio,0
is_bullish,0
momentum_ratio,0
return_1,0
return_3,0
return_12,0
bb_breakout_lower,0
bb_breakout_upper,0
price_bb_lower_dist,0
log_return,0
rsi_overbought,0
rsi_oversold,0
bb_width,0
market_regime,0
