feature,importance
volume_ma,49
sma_50,43
atr_ma,41
atr_ratio,31
ema_fast,31
bb_lower,26
volatility_ma,23
bb_middle,19
bb_upper,18
bb_width,18
volatility,16
momentum_convergence,15
adx,15
return_24,15
price_bb_lower_dist,15
volume_ratio,14
ema_cross,14
ema_cross_pct,13
atr,13
ema_slow,13
volatility_ratio,12
atr_normalized,10
bb_position,8
rsi,7
price_sma_50_dist,7
momentum_20,7
stoch_d,7
return_6,4
return_12,4
volume_change,4
price_ema_fast_dist,4
range_pct,4
momentum_ratio,3
price_bb_upper_dist,3
price_sma_20_dist,3
stoch_k,2
lower_shadow,2
return_3,2
upper_shadow,2
sma_20,1
signal_convergence,1
price_ema_slow_dist,1
bb_position_normalized,1
momentum_10,1
rsi_divergence,1
return_1,1
bb_breakout_lower,0
stoch_overbought,0
range,0
body,0
body_pct,0
is_bullish,0
strong_trend,0
stoch_oversold,0
log_return,0
bb_breakout_upper,0
rsi_normalized,0
low_volatility,0
high_volatility,0
rsi_overbought,0
rsi_oversold,0
volume_spike,0
ema_cross_signal,0
market_regime,0
